Parameter,Values
sequencing,-1.367322675372236
mathews,1.4052660468675455
leaven,-0.6741754948122907
founding,-0.6741754948122907
intensly,-0.6741754948122907
believe,0.33066451552422116
brocksmith,-0.6741754948122907
jamestown,1.1175839744157638
nj,0.24211523706186355
stephen,-0.004195373533880442
talkshow,-1.367322675372236
unblocked,-0.6741754948122907
antin,-0.6741754948122907
psychothe,1.1175839744157638
reitman,0.018971685747654732
netzero,-0.6741754948122907
grrrl,-0.6741754948122907
reliquary,0.7121188663076001
pamanteni,-0.6741754948122907
defected,0.5297973095136452
renne,1.4052660468675455
permit,-2.1782528915885653
seventeenth,-0.6741754948122907
morph,0.935262417621809
davi,-0.6741754948122907
capsizes,-0.6741754948122907
forsaking,-0.6741754948122907
avarice,-1.0796406029204544
ajay,2.5312773097237695
morass,0.018971685747654732
betz,-0.6741754948122907
incest,0.6868010583233097
shortland,1.6284095981817543
ferdos,1.6284095981817543
assimilating,-0.6741754948122907
preemptive,0.7121188663076001
surmount,0.018971685747654732
tighe,0.7121188663076001
telepathy,-1.367322675372236
dhavernas,-0.6741754948122907
jaeckel,-1.5904662266864449
devilry,0.7121188663076001
horrendous,1.4176885668661026
deedee,-0.6741754948122907
rubish,0.7121188663076001
jewellery,-1.367322675372236
adah,1.4052660468675455
restarting,0.7121188663076001
fugitive,0.23028077941486202
unperturbed,-1.0796406029204544
unsubtle,0.018971685747652955
drenched,1.1175839744157638
official,-0.6872475763796437
debase,0.7121188663076001
egyptologist,1.4052660468675455
berbson,-0.6741754948122907
aloha,-1.0796406029204544
bitten,0.6901399595888247
auctioned,1.1175839744157638
inflation,0.3066537581994364
heiko,-0.6741754948122907
hocking,-0.6741754948122907
naaaaaaaaaaaaaaah,0.7121188663076001
migs,2.4168669585460254
petential,1.1175839744157638
sivero,-0.6741754948122907
eikenberry,-0.6741754948122907
uhf,-1.7727877834803998
interbreed,-0.6741754948122907
klux,0.9998009387593818
cusacks,-1.0796406029204544
encourages,-0.5688149791544657
tire,0.16850341971861837
subdued,-1.5904662266864449
crotchet,-0.6741754948122907
dependent,-0.6741754948122907
starck,-1.7727877834803998
umber,-0.6741754948122907
overexposure,-0.6741754948122907
impersonating,-0.754218202485827
sg,-2.620085643867604
xmen,0.018971685747654732
everyone,-0.1471551851263193
alumna,-0.6741754948122907
gifting,-1.0796406029204544
giddiness,-1.0796406029204544
prejudicial,0.7121188663076001
cgi,0.9803828529022791
bladrick,-0.6741754948122907
goodnik,-1.367322675372236
symbolist,-0.6741754948122907
tooting,1.1175839744157638
expressively,-1.5904662266864449
bebop,-1.5904662266864449
beige,0.7121188663076001
machismo,-0.6741754948122907
starrett,0.42443679385581845
questioning,0.06776184991708689
transmitted,-0.6741754948122907
mohammedan,-0.6741754948122907
submariner,0.7121188663076001
vista,-1.302784154234665
zucovic,-1.0796406029204544
seta,0.7121188663076001
whisperish,-0.6741754948122907
merian,-0.6741754948122907
execution,0.6222625371857387
commentary,-0.240539509737431
vomitous,1.4052660468675455
teh,-1.0796406029204544
discovers,-0.5086610563347183
corageous,0.7121188663076001
unconfident,-0.6741754948122907
vivaciousness,-0.6741754948122907
hopelessness,-0.4330134379954025
rationale,0.018971685747654732
terrice,-0.6741754948122907
trampled,-0.5688149791544657
souvenir,0.4889753149933913
geritol,-0.6741754948122907
marlee,1.1175839744157638
magilla,0.7121188663076001
restart,-0.6741754948122907
alejo,0.7121188663076001
quarry,2.033874706289918
jamacian,0.7121188663076001
one,-0.021802745215788732
suffice,-0.010881277402026157
wields,-0.6741754948122907
intercepted,-0.6741754948122907
gannon,-1.367322675372236
cadre,1.6284095981817543
swine,-0.7919585304686745
physicalized,-0.6741754948122907
malte,-0.6741754948122907
bresslaw,1.9648818348029682
sea,0.001060759181124027
somethinbg,-0.6741754948122907
duologue,-0.386493422360509
showerman,-0.6741754948122907
parminder,-2.1782528915885653
pterodactyl,0.7121188663076001
mitch,-2.378923587050716
adventurer,-0.5116565653145155
pirone,1.9648818348029682
ziering,1.9648818348029682
nesmith,-1.0796406029204544
printer,-0.26871038670412695
tutankhamun,1.1175839744157638
twain,0.3374254168661892
lionheart,0.7121188663076001
wiggins,1.4052660468675455
formalism,-1.5904662266864449
mattson,-1.0796406029204544
amitabhs,1.4052660468675455
montand,-1.7727877834803998
gwyne,-0.6741754948122907
rife,0.5044795015293548
draughtswoman,1.1175839744157638
phipps,-2.0604698559321815
beetle,-3.025550751975768
international,-0.7054280383163967
diver,1.0604255605758155
sledgehammer,0.6251074893179709
subtract,0.42443679385581845
correlate,0.42443679385581845
prolapsed,-0.6741754948122907
ko,0.9998009387593818
mobster,-0.507121410149125
azusagawa,-0.6741754948122907
offing,-0.386493422360509
passable,0.6380108941538776
uncharacteristically,0.6067583506497733
richman,0.018971685747654732
reigne,-0.6741754948122907
misplacing,1.1175839744157638
starsky,-0.49185393801833577
miniature,0.44975460184010885
likelihood,0.3066537581994364
taymar,-0.6741754948122907
pleasure,-0.6545670234239136
doppelg,-1.5904662266864449
sevigny,1.4052660468675455
mamerta,-0.6741754948122907
eakin,-0.6741754948122907
integrity,-1.2002685907090704
goudurix,-0.6741754948122907
geezer,0.35544392236886857
propeller,0.018971685747654732
imagineered,0.7121188663076001
oak,-0.8283261746395496
mannequin,-0.6424267964977091
marksman,0.018971685747654732
maunders,1.4052660468675455
imperialism,-1.7727877834803998
grandfather,-1.3054472716541472
hagiography,-0.26871038670412695
substituting,1.4540562110369777
tiffany,-1.367322675372236
iic,0.7121188663076001
cowers,-0.6741754948122907
hinted,0.21312770018861116
snatchlike,0.7121188663076001
linfield,-0.6741754948122907
japrisot,-1.367322675372236
pail,1.9648818348029682
allwyn,-1.0796406029204544
ofc,-0.6741754948122907
mouglalis,0.018971685747654732
diamond,0.0034674992116876524
overuse,0.47095680949071195
dirk,-0.8020088663221756
slitheen,0.7121188663076001
aground,1.6284095981817543
leaphorn,-0.6741754948122907
cundeif,-0.6741754948122907
grosser,-1.0796406029204544
frwl,-1.5904662266864449
cafeteria,0.17312236557491367
darwyn,-0.6741754948122907
sunniness,0.7121188663076001
lightsaber,-0.6741754948122907
reommended,-0.6741754948122907
michal,-1.0796406029204544
kohut,-0.8283261746395496
kedrova,-1.0796406029204544
amble,0.3066537581994364
gravy,0.24211523706186355
hohl,-1.0796406029204544
epiphany,-0.23234274253325182
lamar,1.6284095981817543
unexpectedly,-0.7919585304686745
emasculate,1.4052660468675455
cannibalized,1.1175839744157638
logon,-1.0796406029204544
souza,-0.6741754948122907
dividing,-0.49185393801833577
sorely,0.3374254168661892
agrama,1.1175839744157638
pointless,2.1438756015042486
suspenser,-0.6741754948122907
munchausen,-0.6741754948122907
caricaturing,0.7121188663076001
slating,-0.6741754948122907
pig,0.30665375819943463
sterno,1.6284095981817543
malpractice,-1.0796406029204544
observant,-0.3175005508735591
introduce,0.20618322783580112
samauri,1.1175839744157638
emilyfussell,-0.6741754948122907
flyswatter,0.7121188663076001
arado,0.7121188663076001
usaf,-0.8283261746395496
came,-0.06621796009404779
titanic,-1.185001118578283
viz,1.9648818348029682
braik,-0.6741754948122907
instilling,0.018971685747654732
dinklepuss,-0.6741754948122907
guney,-1.367322675372236
lipsync,-0.6741754948122907
regenerated,-0.6741754948122907
helmond,-0.6741754948122907
vomitron,1.1175839744157638
grumble,0.7121188663076001
buonavolonta,-0.6741754948122907
bandini,0.018971685747654732
icaly,1.4052660468675455
elliott,-1.6460360778412557
shiko,-1.0796406029204544
eug,-0.6741754948122907
snuggling,-0.6741754948122907
soared,-1.367322675372236
consensual,0.018971685747654732
overreaching,0.7121188663076001
wajda,-0.49185393801833577
favourite,-1.0356774794993395
chalte,-1.0796406029204544
plod,1.5875876036615004
fatter,-1.0796406029204544
sierra,-1.1850011185782812
tim,-0.43576447136729257
farsape,-0.6741754948122907
ba,0.018971685747654732
diploma,0.7121188663076001
whereby,-1.0796406029204544
transfixed,-0.26871038670412695
barre,1.4052660468675455
whack,0.7121188663076001
bucharest,-0.386493422360509
bois,0.018971685747654732
beheader,1.1175839744157638
grisby,-1.0796406029204544
pause,0.635157825171472
budgeting,-0.6741754948122907
popper,-0.6741754948122907
virtuality,-0.26871038670412695
tightest,-0.6741754948122907
stationary,0.018971685747654732
ofthe,-0.386493422360509
blain,-0.6741754948122907
sentai,2.4168669585460254
lampert,-0.6741754948122907
suzumiya,-2.0604698559321815
kristofferson,-0.46060139451423154
represses,-0.6741754948122907
carmina,-0.6741754948122907
kellogg,0.7121188663076001
koqs,-1.7727877834803998
superheros,0.018971685747654732
oafishness,1.1175839744157638
tibet,0.5297973095136452
subotsky,-1.0796406029204544
prerequisite,-0.45103194349808184
percy,-0.8283261746395496
vacuuming,-0.6741754948122907
instant,-0.5322052335419034
width,0.018971685747654732
jinx,-0.2041718655665541
ganay,-0.6741754948122907
rota,0.018971685747654732
thornton,1.1976266820893002
hungary,-0.49185393801833577
kalpana,-1.367322675372236
oceanic,1.6284095981817543
outrageous,-0.24809109950139074
affixed,-0.6741754948122907
tilting,1.1175839744157638
spiritedness,1.1175839744157638
yun,-0.49185393801833577
androgynous,-1.5904662266864449
threshold,-0.26871038670412695
steaua,1.4052660468675455
crispness,-0.6741754948122907
dilly,-1.0796406029204544
abhay,-2.8714000721485107
illusory,-1.0796406029204544
seetha,-0.6741754948122907
wring,-0.5406441021877679
fudd,-0.8283261746395496
cabell,-2.2836134072463903
nova,-0.5406441021877679
blacklisted,-0.2041718655665541
deadler,0.7121188663076001
schtick,1.2229444900735906
mayeda,2.4168669585460254
ishly,-0.6741754948122907
flint,-1.7727877834803998
exception,0.3224852234161162
clipping,0.018971685747654732
warred,-0.6741754948122907
vca,-0.6741754948122907
odnt,0.7121188663076001
basher,1.1175839744157638
tearing,0.2702861140285595
interaction,-0.7062638093637901
bros,-0.2911832425561851
postmark,-0.6741754948122907
fresnay,-1.0796406029204544
progressive,-0.7919585304686745
inxs,-0.1351789940796042
gratiano,-1.0796406029204544
waylay,0.018971685747654732
adoptive,-0.49185393801833577
catfighting,0.7121188663076001
schartzscop,-0.6741754948122907
retina,0.42443679385581845
jugoslavia,0.7121188663076001
soapish,-0.6741754948122907
faiththis,-0.6741754948122907
lucien,-0.6741754948122907
jaenicke,0.7121188663076001
count,0.20002016789481125
perros,-1.7727877834803998
aldridge,1.1175839744157638
sheedy,1.7681715405569136
retrospectively,-0.6741754948122907
impaler,1.1175839744157638
squirlyem,0.7121188663076001
ramin,-2.0604698559321815
gravitated,-0.6741754948122907
rockne,-3.2768651802566744
poko,-0.6741754948122907
newth,-0.6741754948122907
fleshing,0.935262417621809
nyman,-0.6741754948122907
give,-0.02868103754085105
weighted,0.018971685747654732
embarrassly,1.1175839744157638
lipped,-0.49185393801833577
sushi,1.4052660468675455
dunh,1.9648818348029682
shonuff,0.7121188663076001
brand,-0.0381867280922954
markedly,0.5785874736830774
vays,0.7121188663076001
bianca,-0.6741754948122907
urbane,-1.367322675372236
enumerate,1.1175839744157638
guiltlessly,0.7121188663076001
rebarba,-0.6741754948122907
larenz,-1.7727877834803998
laterally,-0.6741754948122907
approximated,-0.6741754948122907
esquire,0.7121188663075984
disability,-1.1706123811261815
rourkes,0.7121188663076001
siam,1.9648818348029682
bogart,-0.8139374371874499
sit,0.5554650562622214
substitute,-0.12763178844422107
moderately,0.766186087577875
nubi,1.8107311549757092
troubling,-0.49185393801833754
lamb,-0.4330134379954025
ineffectively,1.1175839744157638
middler,1.1175839744157638
gibberish,-0.3377032581910768
shakespear,-0.26871038670412695
matsujun,-0.6741754948122907
harron,0.08351020688522581
grossest,-0.6741754948122907
fag,-1.2337912827477133
undertone,-0.2911832425561851
baywaych,0.7121188663076001
quizzed,-1.0796406029204544
connecticut,-1.5904662266864467
sudetanland,-0.6741754948122907
downright,0.5495999368098232
brandos,-0.6741754948122907
edification,1.1175839744157638
hottest,-0.23234274253325182
yuy,-1.0796406029204544
glorified,0.6251074893179709
leeched,-1.0796406029204544
trekkies,-0.386493422360509
surpremely,-0.6741754948122907
travelator,-0.6741754948122907
rushing,-0.24339257871983655
proposed,-0.7694856746166163
spoilersthere,1.1175839744157638
blokish,1.1175839744157638
khazei,0.7121188663076001
skeeter,-1.0796406029204544
gregson,0.9998009387593818
tywanna,-0.6741754948122907
threatens,-0.6741754948122907
mammoth,-1.8528304911539362
simpley,-0.6741754948122907
applause,-0.041652936068778956
tassi,-0.6741754948122907
cheating,0.10994346395338184
bullfighter,0.8662695461348591
destructo,-0.6741754948122907
kicking,0.7121188663076001
lorne,-0.9618575672640723
warranting,1.1175839744157638
hahahahaha,0.7121188663076001
attrition,-0.6741754948122907
dustbin,2.033874706289918
perish,-0.26871038670412695
jimmy,-0.890630057975704
miscue,-0.386493422360509
slotnick,1.1175839744157638
robot,0.19453646007873004
desplechin,2.5038783355356546
midlerisms,1.4052660468675455
vicissitude,-0.386493422360509
silo,-0.6741754948122907
bookstore,0.5297973095136452
bulette,1.6284095981817543
vase,-1.367322675372236
caring,0.3726117259912325
classing,1.1175839744157638
disenfranchised,-0.8973190461264995
campsite,1.9648818348029682
visitation,-0.6741754948122907
tenfold,-1.367322675372236
summons,-0.6741754948122907
jcvd,0.7121188663076001
demean,0.935262417621809
presnell,1.1175839744157638
bekhti,-0.6741754948122907
mineo,1.1175839744157638
summarization,0.018971685747654732
ridicuously,0.7121188663076001
preached,0.7121188663076001
religione,1.4052660468675455
fomenting,-1.0796406029204544
require,0.5044795015293548
tambourine,-0.6741754948122907
finnell,-0.6741754948122907
materialistic,-0.6741754948122907
kareesha,-0.6741754948122907
romero,1.2394737920247998
amandola,-0.6741754948122907
abuse,-0.09157018865217026
deutschland,-0.6741754948122907
alecia,-1.7727877834803998
inquisition,2.658029015362912
lowood,0.8662695461348591
pours,-0.5406441021877679
brittany,-0.49185393801833577
mee,1.1175839744157638
wolfgang,-2.753617036492127
robis,-0.6741754948122907
slink,1.8107311549757092
strasberg,1.4052660468675455
bidder,-0.6741754948122907
culminates,-1.8528304911539362
smarmily,-0.6741754948122907
fog,0.23254578604571385
malaysian,1.1175839744157638
kiowa,0.018971685747654732
infinitely,0.5895165442152681
bosnia,-0.6741754948122907
volonte,-1.367322675372236
de,-0.5176064341207525
mcilwraith,-0.6741754948122907
zaniness,-0.26871038670412695
pronunciation,-0.3377032581910768
stuttering,0.42443679385581845
jamie,-0.5832037166065636
intangible,0.7121188663076001
minorpiece,1.1175839744157638
poppins,-0.9618575672640723
nanak,-0.6741754948122907
entertained,0.055339329918529856
katelin,1.4052660468675455
organise,-0.26871038670412695
misanthropy,0.42443679385581845
packenham,-0.6741754948122907
middleman,-0.6741754948122907
nowak,-0.6741754948122907
brugge,1.1175839744157638
kronos,1.2717346542430228
hisaishi,-1.367322675372236
rise,0.011003516098478272
lightly,-0.10619145720635181
annemarie,2.583921043209191
gwynedd,1.1175839744157638
facility,-0.05248727823449073
simplified,0.24211523706186355
grandchild,-1.367322675372236
stamping,-0.6741754948122907
mediocre,1.2820334064435972
orc,-0.6741754948122907
chun,-1.367322675372236
intercede,-0.6741754948122907
ziyi,-0.386493422360509
rosary,0.7121188663076001
cellar,0.8456502589321229
kotm,0.7121188663076001
bradley,1.4052660468675455
officially,-0.050021185739296925
psychiatry,0.018971685747654732
insightful,-0.6741754948122907
sacred,0.66082557192005
calibre,0.3756466296863863
dropkick,0.42443679385581845
yule,-0.6741754948122907
strafe,1.4052660468675455
ratattuile,0.7121188663076001
scribbling,-0.6741754948122907
zzzzzzzzzzzzpop,1.4052660468675455
whittaker,0.42443679385581845
petering,1.1175839744157638
shouzan,-0.6741754948122907
oatmeal,1.1175839744157638
illegitimate,-1.4851057110286199
snes,-0.6741754948122907
theologically,-1.0796406029204544
negron,-0.6741754948122907
potently,-1.367322675372236
darma,-0.6741754948122907
brig,-0.6741754948122907
cryogenic,0.7121188663076001
walkout,1.6284095981817543
civilizing,-0.6741754948122907
peso,1.9648818348029682
laconian,-0.6741754948122907
